text,label,label_name
All these exams😭,not-sarcastic,0
There's a girl with a heavenly voice singing for charity outside #ealingbroadway station,not-sarcastic,0
we love mixed signals🙄,sarcastic,1
@SrutisJay one of them smonks weed so it's super worth it /s,sarcastic,1
Harder and Ji have carried this team today,not-sarcastic,0
"Thank you all for your support yesterday &amp; to everyone who sponsored us, we raised over £1000. Brighton is a great place to do a marathon too, so much support on the course and I was swimming in the sea in my running kit within half an hour of finishing.",not-sarcastic,0
A nice thing about not sharing my office with anyone is that I can take a nap at work,not-sarcastic,0
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,sarcastic,1
if u think about it texting is the voicemail of texting,not-sarcastic,0
That rest stop was so stressful I forgot to pee 😩,not-sarcastic,0
"July 1st. Half way point of the year. Well I think we can all agree that 2020 has gone swimmingly so far. 
Can’t wait for part 2. 
#murderhornets",sarcastic,1
As if some people left the cinema during Super Trooper I am so offended 🤯,not-sarcastic,0
@Azuliblancos @Herring1967 I think about Blue Rat whenever I see an energy drink: 'All the energy of a rat... in a can'.,not-sarcastic,0
Tried the first hour or so of Tales of Arise and it's already showing good signs. Only major issue I have is the lack of the local co-op I've come to expect from Tales.,not-sarcastic,0
There are people who say there is no hope left in the world... but those people have not just booked tickets to see Creeper!!! #creeper #gigs #excited,not-sarcastic,0
Thankyou subway! @SubwayUK #TunaForTuna 🧡 https://t.co/ilyOiXHJIs,not-sarcastic,0
nothing quite says hello 2020 like hypothermia 🥳,sarcastic,1
RUBY MOTHERFUCKING SOHO IS THE NUMBER ONE CONTENDER #AEWAllOut,not-sarcastic,0
"@keith_mchenry @spencerlatu Perhaps you could explain then why anyone would want to take an experimental therapy with no long term data, that doesn't prevent infection or transmission of a supposed novel virus with an IFR (0.1%) very similar to regular flu?",not-sarcastic,0
There is nothing wrong with showing concern when the next second in command of the free world has no respect for minorities #boycotthamilton,not-sarcastic,0
"The more I learn about art history in general, the more I tend to appreciate modern art and its differences.",not-sarcastic,0
"Men love making women think they were the problem when they finally decide to leave after putting up with mistreatment for god knows how long 

“You were supposed to be my ride or die 😩”

Okay, so die then.",sarcastic,1
"@tineyaaa You’re right, I should be grateful for you at least",not-sarcastic,0
"No work for a month means I have so much free time :)

But no work for a month also means I have no money for said free time :(",not-sarcastic,0
Uh oh Ben Simmons will also have a Steph Curry type season 76ers better not trade him now https://t.co/kkpzfcTcSH,sarcastic,1
"Why do I always say yes to events where it’s just going to be me + D, no Josh to help chase my wild child toddler around the cookout with me 🙂",not-sarcastic,0
"hey twitter, how do you twitter now a days.",not-sarcastic,0
"Today has been a good day, I didn't fall off a ladder, my model train show tickets came, I got mentioned on @WWFCFancast, they liked my bostocks cup recommendation, and more importantly, they got my name right! Hurrah.",not-sarcastic,0
life is so much better with a heating blanket,not-sarcastic,0
apparently it’s national siblings day? idgaf 💀,sarcastic,1
#JoanneWorldTour I've literally been refreshing twitter for 2 hours Oh. My. God.,not-sarcastic,0
Match play golf is just class to watch,not-sarcastic,0
Hate this site [CHIRPBIRDICON],sarcastic,1
dabbing is a gateway drug,not-sarcastic,0
"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that.",sarcastic,1
Thank you to @OrchardMead for organising pizza and ice cream! It was a lovely end of year gesture 😁💕 Happy holidays everyone - time to collect our time owed in lieu! 😅 #summerholidays https://t.co/324jzGSElj,sarcastic,1
"you like ketchup but not tomatoes???

grow up",sarcastic,1
meeting @jeremyzucker really was the best day of my life. what do i do now lol,not-sarcastic,0
"@AmazonUK why does Alexa UK not get improvements like Guard, Adaptive Volume, Male voice? Should we pay less for the devices than the US equivalent?",sarcastic,1
@Georgeatasda will you be getting more stock of the older school trousers in? Been trying for weeks now to get age 15-16 with no luck.,not-sarcastic,0
cold queso is so much better than warm queso https://t.co/5TaMe4aSO6,sarcastic,1
it’s time to address the main problem of homelessness: it makes me uncomfortable to see it,not-sarcastic,0
#McflyAllAboutUs got me right in the feels ❤️,not-sarcastic,0
"Me: on a scale of one to ten how cute are the babies you see in clinic?

Rob: that chunky baby the other day was a ten. The one I saw today was a three--so pale. To be fair she's in the hospital and very sick.",not-sarcastic,0
Someone come play Magic with me,not-sarcastic,0
I don’t understand how any reasonable and compassionate human can watch the #MarchForOurLives and not see how crucial gun reform is for a safe and unified America,not-sarcastic,0
I got a copywriting internship 🥺,not-sarcastic,0
Thought I would be brave and sit in between two boys in Ochem. Ring check? They're both married...😒 #BYUProbs,not-sarcastic,0
@MarkHendyHR If only... one very tired @CIPD student here!,not-sarcastic,0
Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in.,sarcastic,1
"Day 55 of Lockdown. Finally bought some jigsaw puzzles. Absolutely cannot wait for them to come, highlight of my day (maybe even year)",sarcastic,1
i haven’t thought about the mysterious benedict society in years omg,not-sarcastic,0
true friendship is actually magical and i think the internet has reduced it down to mere likes and hobbies when its more like a soul meeting another than anything else,not-sarcastic,0
What an incredible race #Formula1,not-sarcastic,0
"@SkoochLoL I thought I was the only one with this issue
They declined me when I tried to sign up to take the GRE, but haven't declined me when I drove across the country twice this summer",not-sarcastic,0
if i saw a capybara in person id probably throw up,not-sarcastic,0
"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff 😚",not-sarcastic,0
I just love falling up the stairs 😑,sarcastic,1
“You’re never going to have a white boyfriend are you Jess” Nah don’t think so Mum,sarcastic,1
Best bullpen in baseball selling rn to Stanton and Judge. Not a place you want to do it.,not-sarcastic,0
My new apartment in the city is across the street from an old cemetery. How Phoebe Bridgers of me,not-sarcastic,0
"I’m terrible at taking sick days from work, so this morning Taylor goes, “think about the kitties, hot chocolate,  and Criminal Minds on the couch!” And I’m staying home 😂",not-sarcastic,0
Of course the moment I front the system is in utter chaos 🥴,sarcastic,1
"'The natural law is real, but it is not authoritarian. It is our participation in God's real creative freedom, and what flows out of that participation is the ability to create within the world and not against it. The natural law is the setting, then, for true liberty.' https://t.co/3ivuJ8oL4G",not-sarcastic,0
zoom university is destroying my mental health✌️,not-sarcastic,0
Selling my 4 day lollapalooza pass! Message me if interested!,not-sarcastic,0
My eldest is having a wild Friday night out. She's going to bingo. 😂,sarcastic,1
Hate people who moan about EVERY SINGLE THING possible 😴👊🏼,not-sarcastic,0
i know i’m going through it when i can’t even fake tan,not-sarcastic,0
I WANT TO GO TO THE BEACH !!!,not-sarcastic,0
@tedcruz @Dream worst timeline,sarcastic,1
love living in a capitalist society where i look forward to getting a surgery where i’m legit GETTING AN INTERNAL BODY PART REMOVED bc it means i’ll get a few days off from work xoxo,sarcastic,1
So do men really not understand the expenses of raising a child or is it willful ignorance to vilify the women in their lives? Or some kind of terrible combo?,not-sarcastic,0
"I love being at home , tidy clean house, empty washing basket teas cooked from scratch no dishes, visitors  . I don't want to work anymore",not-sarcastic,0
I've gotten to the point where I take off my glasses in Target to avoid buying things I don't need,not-sarcastic,0
"@Corvus_Black031 @BellularGaming He's right, not enough to warrant resubbing and at this point people are already talking about the next expansion because they're completely over this one.",not-sarcastic,0
This country is screwed let’s be honest,not-sarcastic,0
If drugs are banned from sports why isn’t makeup banned from beauty pageants?,not-sarcastic,0
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",not-sarcastic,0
Started with the sweating now we here ❄️⛄️❄️ (aka &lt; 70°F) #JustFloridaThings,not-sarcastic,0
My favorite part of flying is getting to walk past the rich people to get to my poor person seat.,sarcastic,1
When you let a 3 year old have your phone for an hour and your YouTube recommendations are now all Frozen and Lion Guard videos.,not-sarcastic,0
when I was younger I used to think that time zones also could change by minutes and people in other towns could be in 12:56 while I was in 1:14,not-sarcastic,0
NEW MUSIC TOMORROW !!,not-sarcastic,0
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,sarcastic,1
@micahgallen @rosanna_olsen I am just looking at this again today...  did you ever get consistent success with fMRI and Eyelink eyetracking?  I am tempted by the MRC SYstems's fMRI safe 12M camera+IR pointed directly at the eye (through two way mirror) but all the researchers are familiar with Eyelink!,not-sarcastic,0
"One positive of being stuck inside all the time is I've almost got back to being as good at FIFA as when I was 15, and I consider that an achievement",not-sarcastic,0
